source	registry_source_id	raw_term	headword	pos	cefr	topic_or_section	pdf_page	source_ref	definition	notes	source_role	corpus_policy	source_format	locator
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	streamline workflows	streamline workflows	verb phrase		Phrases related to running a business	59	Edge Vocabulary Booster 3A visible PDF p.59		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=59;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=50
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	take a calculated risk	take a calculated risk	verb phrase		Phrases related to running a business	59	Edge Vocabulary Booster 3A visible PDF p.59		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=59;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=51
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	advertisement	advertisement	noun		Words and phrases related to marketing	59	Edge Vocabulary Booster 3A visible PDF p.59		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=59;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=52
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	brand	brand	noun		Words and phrases related to marketing	59	Edge Vocabulary Booster 3A visible PDF p.59		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=59;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=53
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	brand awareness	brand awareness	noun phrase		Words and phrases related to marketing	59	Edge Vocabulary Booster 3A visible PDF p.59		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=59;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=54
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	campaign	campaign	noun		Words and phrases related to marketing	59	Edge Vocabulary Booster 3A visible PDF p.59		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=59;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=55
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	consumer	consumer	noun		Words and phrases related to marketing	59	Edge Vocabulary Booster 3A visible PDF p.59		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=59;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=56
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	discount	discount	noun		Words and phrases related to marketing	59	Edge Vocabulary Booster 3A visible PDF p.59		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=59;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=57
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	eye-catching	eye-catching	adjective		Words and phrases related to marketing	59	Edge Vocabulary Booster 3A visible PDF p.59		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=59;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=58
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	analyse	analyse	verb		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=1
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	brainstorm	brainstorm	verb		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=2
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	define	define	verb		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=3
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	demand for	demand for	noun phrase		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=4
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	design	design	noun		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=5
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	empathise	empathise	verb		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=6
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	experiment	experiment	verb		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=7
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	feature	feature	noun		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=8
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	feedback	feedback	noun		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=9
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	finalise	finalise	verb		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=10
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	function	function	noun		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=11
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	inspired by	inspired by	adjective phrase		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=12
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	launch	launch	noun; verb		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=13
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	modify	modify	verb		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=14
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	prototype	prototype	noun; verb		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=15
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	refine	refine	verb		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=16
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	solution to	solution to	noun phrase		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=17
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	testing	testing	noun		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=18
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	visualise	visualise	verb		Describing the invention process	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=19
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	ambitious	ambitious	adjective		Qualities of successful innovators	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=20
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	courageous	courageous	adjective		Qualities of successful innovators	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=21
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	dynamic	dynamic	adjective		Qualities of successful innovators	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=22
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	flexible	flexible	adjective		Qualities of successful innovators	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=23
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	forward-thinking	forward-thinking	adjective		Qualities of successful innovators	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=24
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	open-minded	open-minded	adjective		Qualities of successful innovators	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=25
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	persistent	persistent	adjective		Qualities of successful innovators	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=26
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	results-oriented	results-oriented	adjective		Qualities of successful innovators	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=27
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	self-disciplined	self-disciplined	adjective		Qualities of successful innovators	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=28
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	ask around	ask around	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=29
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	break down	break down	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=30
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	carry on	carry on	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=31
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	come across	come across	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=32
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	come up with	come up with	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=33
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	come with	come with	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=34
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	find out	find out	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=35
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	get back to	get back to	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=36
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	get ... out	get ... out	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=37
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	give off	give off	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=38
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	go down	go down	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=39
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	go through	go through	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=40
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	grow up	grow up	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=41
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	pay off	pay off	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=42
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	pick up	pick up	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=43
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	put ... off	put ... off	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=44
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	put ... on	put ... on	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=45
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	put together	put together	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=46
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	reach into	reach into	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=47
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	reach out	reach out	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=48
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	run out of	run out of	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=49
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	send ... back	send ... back	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=50
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	set out	set out	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=51
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	sit around	sit around	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=52
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	sit down	sit down	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=53
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	switch out	switch out	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=54
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	take away	take away	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=55
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	take off	take off	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=56
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	talk about	talk about	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=57
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	test ... out	test ... out	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=58
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	think up	think up	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=59
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	throw out	throw out	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=60
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	try out	try out	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=61
Edge Vocabulary Booster 3A	edge-vocabulary-booster-3a	turn out	turn out	phrasal verb		Phrasal verbs	61	Edge Vocabulary Booster 3A visible PDF p.61		visible-even-pages-only; source-missing-alternate-pages; explicit target-list term and printed POS only; editorial review required.	lexical_candidate	candidate_only	pdf	pdf:page=61;region=explicit-vocabulary-list;scope=visible-even-pages-only;source-missing-alternate-pages=true;entry=62
